#009933
40.953845,29.095831
40.95394772619518,29.095842909487892
40.95415215132359,29.095866609368798
40.95445725839589,29.095901981738788
40.95486204059265,29.095948909872966
40.95539315821517,29.09597550380725
40.9560493479092,29.095981966883638
40.956809954699544,29.09597645584137
40.95770140478908,29.095967031655558
40.95872233500009,29.0959616715409
40.95987156006412,29.095956365027387
40.96115984755263,29.095982946039815
40.962558365748464,29.096053103410313
40.96405825277984,29.096142599287266
40.965650925372046,29.096255267594138
40.96731190709873,29.096431092062456
40.969044596952756,29.0966454971324
40.97084436505293,29.096902112990353
40.97271060852118,29.09715616268973
40.97463880221093,29.097399558301845
40.97662047063315,29.09766490029104
40.97864305111609,29.097894962432935
40.98069808002434,29.098098274075664
40.98279341057049,29.09830361599083
40.98489216814437,29.098563653574804
40.9869006352481,29.0988373113831
40.98879533132641,29.099055257878188
40.990462406139514,29.099107559440405
40.991990411183686,29.0990493583536
40.993376811809036,29.09891841952206
40.99466020742327,29.09872374942843
40.99587004033643,29.098531026035737
40.996966601306525,29.09842039019761
40.99799973500429,29.09846273921507
40.99909859821376,29.098672396371747
41.00027064112781,29.099039892982447
41.00151942360468,29.099552130190617
41.002840225299025,29.100111749065476
41.00426044970853,29.1006860228654
41.005755504654196,29.101246397320473
41.00737298278778,29.101670609075466
41.00920347793737,29.102001075051398
41.01123341007095,29.102344463548096
41.01344918677972,29.1027454185665
41.015801924448446,29.103109630810494
41.018327614478515,29.103523676867876
41.02099340519406,29.103954372485475
41.02376482407108,29.104401594480233
41.02655000532506,29.104827544591036
41.02929064027569,29.105207306479556
41.03196613302775,29.105533061544172
41.03464408621122,29.105792850028042
41.03735347192107,29.105958297507804
41.040014965104945,29.10606794640615
41.042516175854885,29.106126415343056
41.04487526868386,29.10612200723179
41.047135488275885,29.10599274728157
41.049252723770785,29.1056352306821
41.05117102750603,29.105064622581963
41.05299990027004,29.104363300554557
41.05469789047821,29.103636298653843
41.05639971677098,29.10300994882654
41.05818382144957,29.10251311640055
41.06013845526974,29.102087808039254
41.06241307387539,29.101741721524586
41.064718754242,29.101552878086203
41.066838266136195,29.10153897623424
41.068836457755,29.10160823540163
41.07036447987945,29.101763115170936
41.07140899435792,29.10198608973124
41.07207563154128,29.10246579868937
41.07228466289561,29.103157143423648
41.0720221990747,29.104053067128778
41.07125395653066,29.10512089976406
41.069992975890614,29.106347545598414
41.06827500337982,29.107644229501172
41.06615701716809,29.10891961323157
41.06387145242921,29.11002257925912
41.061465946193664,29.110975918398335
41.059055291849845,29.111810388570046
41.05673890500695,29.112577863013644
